employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
BEAM FINANCE,"Beam Finance, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,140000,140000,140000
BENAKA GOURMET,Benaka Gourmet LLC,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Santa Clara,149365,149365,149365
BEST HIGH TECHNOLOGIES,"BEST HIGH TECHNOLOGIES, LLC.",1,1,FY2026Q1,no,15-1252,Software Developers,NJ,PRINCETON,85904,85904,85904
BEV,Bev Corp,1,1,FY2025Q4,no,15-1252,Software Developers,WA,Seattle,117750,117750,117750
BEYONDCAREER,BeyondCareer LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,90896,90896,90896
BFP INVESTMENT,BFP Investment LLC,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Milpitas,149760,149760,149760
BIGDATA DIMENSION,"Bigdata Dimension, Inc.",1,1,FY2026Q1,no,15-1299,Computer Systems Engineers/Architects,NC,Charlotte,59800,59800,59800
BIMCON,"Bimcon, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,MI,Dearborn,84053,84053,84053
BINARY TECH CONSULTING,Binary Tech Consulting Corp,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Live Oak,86000,86000,86000
BINARYQUEST,BINARYQUEST INC.,1,1,FY2025Q4,no,15-1252,Software Developers,DE,NEWARK,95680,95680,95680
BIOINFO SYSTEMS,"Bioinfo Systems, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,NJ,Woodbridge,103272,103272,103272
BIOSALES,Biosales,1,1,FY2026Q1,no,15-1252,Software Developers,MA,Malden,109990,109990,109990
BITSIGHT TECHNOLOGIES,"Bitsight Technologies, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Milpitas,180000,180000,180000
BLACK CANYON CONSULTING,Black Canyon Consulting LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TN,Memphis,85000,85000,85000
BLACKBUCK INSIGHTS,BLACKBUCK INSIGHTS LLC,1,1,FY2025Q4,no,15-1252,Software Developers,MO,Clayton,96000,96000,96000
BLACKROCK FINANCIAL MANAGEMENT,"BlackRock Financial Management, Inc.",1,1,FY2026Q1,no,15-1299,Computer Systems Engineers/Architects,WA,Seattle,90000,90000,90000
BLACKWOOD FINISH CARPENTRY,BLACKWOOD FINISH CARPENTRY INC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,MA,Lancaster,72613,72613,72613
BLEND LABS,BLEND LABS INC.,1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Jose,150000,150000,150000
BLISSWAY,Blissway Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,CO,Denver,120000,120000,120000
BLIZZARD ENTERTAINMENT,"BLIZZARD ENTERTAINMENT, INC.",1,1,FY2026Q1,no,15-1252,SOFTWARE DEVELOPERS,CA,IRVINE,121888,121888,121888
BLOCK INSTITUTE,Block Institute Inc,1,1,FY2026Q1,no,15-1299,Information Security Engineers,NY,Brooklyn,67933,67933,67933
BLOCKGRAPH,"Blockgraph, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,NY,New York,160000,160000,160000
BLOOM INSURANCE AGENCY,"Bloom Insurance Agency, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,IN,Bloomington,96512,96512,96512
BLUE CROSS AND BLUE SHIELD OF KANSAS,"Blue Cross and Blue Shield of Kansas, Inc",1,1,FY2025Q4,no,15-1252,Software Developers,KS,Topeka,80400,80400,80400
BLUE SWAN TECHNOLOGIES,Blue Swan Technologies Inc,1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,CA,Fountain Valley,82000,82000,82000
BLUERIDGE TECHNOLOGY SOLUTIONS,Blueridge Technology Solutions LLC,1,1,FY2025Q4,no,15-1252,Software Developers,NC,Fuquay Varina,91707,91707,91707
BLUMETRA SOLUTIONS,"Blumetra Solutions, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,TX,Houston,105000,105000,105000
BLUO SOFTWARE,Bluo Software LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Houston,97318,97318,97318
BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA,Board of Regents of the University of Nebraska,1,1,FY2025Q4,no,15-1252,Software Developers,NE,Lincoln,67829,67829,67829
BOBA LABS,"Boba Labs, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,WV,Ranson,104000,104000,104000
BOGHOS TECH,BOGHOS TECH LLC,1,1,FY2026Q1,no,15-1252,Software Developers,KY,Louisville,90000,90000,90000
BOSTON COLLEGE,Boston College,1,1,FY2025Q4,no,15-1252,Software Developers,MA,Brighton,85155,85155,85155
BOSTON CONSULTING GROUP,"Boston Consulting Group, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Francisco,149365,149365,149365
BOSTON SCIENTIFIC CORPORATION,Boston Scientific Corporation,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Irving,103907,103907,103907
BRAID IT,"Braid It, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,IL,Chicago,85467,85467,85467
BRAINS TECHNOLOGY SOLUTIONS,"BRAINS TECHNOLOGY SOLUTIONS, INC",1,1,FY2025Q4,no,15-1252,Software Developers,GA,Atlanta,82992,82992,82992
BRAINWAVE TECH SOLUTIONS,Brainwave Tech Solutions Inc,1,1,FY2026Q1,no,15-1252,Software Developers,NY,Plainview,103210,103210,103210
BRANDBOOM,"BRANDBOOM, INC.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,LOS ANGELES,102232,102232,102232
BREAKER19 LOGISTICS,Breaker19 Logistics LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Houston,72800,72800,72800
BRICZ,"Bricz, LLC",1,1,FY2026Q1,no,15-1211,Computer Systems Analysts,GA,Sandy Springs,86000,86000,86000
BRIGHTSHARKS ENGINEERING SERVICES,BrightSharks Engineering Services LLC,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Irvine,102232,102232,102232
BRINGWISE,Bringwise LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Frisco,100000,100000,100000
BROADCASTMED,"BroadcastMed, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,FL,Tampa,95000,95000,95000
BROADWAY SOFTWARE,Broadway Software LLC,1,1,FY2025Q4,no,15-1252,Software Developers,VA,Ashburn,101421,101421,101421
BROWN UNIVERSITY,Brown University,1,1,FY2026Q1,no,15-1252,Software Developers,RI,Providence,86778,86778,86778
BTI SOLUTIONS,"BTI Solutions, Inc",1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,CA,San Diego,70699,70699,70699
BUILDERWIRE,BuilderWire Inc,1,1,FY2026Q1,no,15-1211,Computer Systems Analysts,NC,Charlotte,100000,100000,100000
BUSINESS INTELLI SOLUTIONS,Business Intelli Solutions Inc,1,1,FY2026Q1,no,15-1252,Software Developers,CA,Sunnyvale,149365,149365,149365
BUSPATROL AMERICA,BusPatrol America LLC,1,1,FY2026Q1,no,15-1252,Software Developers,VA,Lorton,120000,120000,120000
BWI CHASSIS DYNAMICS NA,"BWI Chassis Dynamics (NA), Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,MI,Brighton,93645,93645,93645
BYTEAMS,"ByTeams, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Palo Alto,150000,150000,150000
CALABITEK,CALABITEK INC,1,1,FY2026Q1,no,15-1252,Software Developers,TX,irving,91000,91000,91000
CALIFORNIA INSTITUTE OF TECHNOLOGY,California Institute of Technology,1,1,FY2026Q1,no,15-1252,Software Developers,CA,Pasadena,97448,97448,97448
CALIFORNIA SOFTTECH,California SoftTech Inc,1,1,FY2025Q4,no,15-1252,Software Developers,MI,Bloomfield Hills,84053,84053,84053
CAMPFIRE INTERACTIVE,"CAMPFIRE INTERACTIVE, INC.",1,1,FY2026Q1,no,15-1252,Software Developers,TX,Georgetown,100000,100000,100000
CANUS TECH,CANUS TECH INC,1,1,FY2026Q1,no,15-1211,Computer Systems Analysts,VA,Aldie,84344,84344,84344
CAPSTONE TECHNOLOGY RESOURCES,"Capstone Technology Resources, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,170000,170000,170000
CAPVISION PRO CORPORATION,CAPVISION PRO CORPORATION,1,1,FY2025Q4,no,15-1252,Software Developers,NY,NEW YORK,95493,95493,95493
CARDINAL INTEGRATED TECHNOLOGIES,CARDINAL INTEGRATED TECHNOLOGIES INC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Irving,90896,90896,90896
CARDONE VENTURES,"Cardone Ventures, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,AZ,Scottsdale,90000,90000,90000
CAREMARK,Caremark LLC,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Little Elm,90896,90896,90896
CARESOURCE MANAGEMENT SERVICES,"CareSource Management Services, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,IL,Plainfield,118453,118453,118453
CAREY INTERNATIONAL,"Carey International, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,MD,Frederick,105727,105727,105727
CARLIN HAYNES,Carlin Haynes LLC,1,1,FY2025Q4,no,15-1252,Software Developers,NY,Sag Harbor,135000,135000,135000
CARVINTECH,CARVINTECH LLC,1,1,FY2025Q4,no,15-1252,Software Developers,GA,Atlanta,87859,87859,87859
CASE WESTERN RESERVE UNIVERSITY,Case Western Reserve University,1,1,FY2025Q4,no,15-1252,Software Developers,OH,Cleveland,78158,78158,78158
CASH FLOW PORTAL,"Cash Flow Portal, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,WA,Seattle,120000,120000,120000
CAT TECHNOLOGY,CAT TECHNOLOGY INC.,1,1,FY2025Q4,no,15-1252,Software Developers,MN,MINNEAPOLIS,88000,88000,88000
CAVALRY PORTFOLIO SERVICES,Cavalry Portfolio Services LLC,1,1,FY2025Q4,no,15-1252,Software Developers,AZ,Phoenix,107000,107000,107000
CAVEONIX,"CAVEONIX, INC",1,1,FY2025Q4,no,15-1252,Software Developers,VA,Tysons,125000,125000,125000
CB NEPTUNE HOLDINGS,"CB Neptune Holdings, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,CT,Fairfield,101754,101754,101754
CBOE GLOBAL MARKETS,Cboe Global Markets Inc,1,1,FY2026Q1,no,15-1252,Software Developers,IL,Chicago,145600,145600,145600
CC SERVICES,"CC Services, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,IL,Chicago,85988,85988,85988
CCFI COMPANIES,"CCFI Companies, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,OH,Dublin,85000,85000,85000
CENTER FOR DEEP LEARNING IN ELECTRONICS MANUFACTURING,"Center for Deep Learning in Electronics Manufacturing, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Jose,160000,160000,160000
CENTRAL BUSINESS SOLUTIONS,"CENTRAL BUSINESS SOLUTIONS, INC.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Pleasanton,136000,136000,136000
CENTRAL DYNAMICS,Central Dynamics LLC,1,1,FY2026Q1,no,15-1252,Software Developers,NJ,North Bergen,122154,122154,122154
CENTRAL NEW MEXICO COMMUNITY COLLEGE CNM,Central New Mexico Community College (CNM),1,1,FY2025Q4,no,15-1252,Software Developers,AZ,Mesa,103721,103721,103721
CENTURYLINK COMMUNICATIONS,"CenturyLink Communications, LLC",1,1,FY2025Q4,no,15-1299,"Computer Occupations, All Other",CA,San Jose,98218,98218,98218
CEREBRAS SYSTEMS,CEREBRAS SYSTEMS INC.,1,1,FY2026Q1,no,15-1252,Software Developers,CA,Sunnyvale,150000,150000,150000
CEREBRE CO,Cerebre Co.,1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,TX,Round Rock,70660,70660,70660
CERIBELL,"Ceribell, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Sunnyvale,165000,165000,165000
CEROTID,CEROTID INC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,TX,The Colony,77730,77730,77730
CERVO AI,"Cervo AI, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,NY,New York,140000,140000,140000
CHADWICK RILEY CORPORATION,CHADWICK RILEY CORPORATION,1,1,FY2026Q1,no,15-1252,Software Developers,FL,Jacksonville,76378,76378,76378
CHARTBEAT INCORPORATED,Chartbeat Incorporated,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Emeryville,156000,156000,156000
CHARTER GLOBAL,Charter Global Inc,1,1,FY2026Q1,no,15-1252,Software Developers,MA,Boston,108000,108000,108000
CHATHAM FINANCIAL CORPORATION,Chatham Financial Corporation,1,1,FY2025Q4,no,15-1252,Software Developers,PA,Kennett Square,128750,128750,128750
CHELSOFT SOLUTIONS CO,Chelsoft Solutions Co.,1,1,FY2026Q1,no,15-1252,Software Developers,VA,McLean,104000,104000,104000
CHETANA SOFT,CHETANA SOFT LLC,1,1,FY2025Q4,no,15-1252,Software Developers,MO,Harrisonville,79123,79123,79123
CICERO TECHNOLOGIES INC DBA EUDIA,"Cicero Technologies, Inc. dba Eudia",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Palo Alto,150000,150000,150000
CIELO,"Cielo, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,TX,Dallas,91000,91000,91000
CIGNA EVERNORTH SERVICES,Cigna-Evernorth Services Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,90896,90896,90896
CIRCULAR EDGE,"Circular Edge, LLC",1,1,FY2026Q1,no,15-1252,Software Developers,NJ,Somerset,115000,115000,115000
CITRATEK,CITRATEK INC,1,1,FY2025Q4,no,15-1252,Software Developers,MI,South Lyon,87360,87360,87360
CITTACORE TECHNOLOGIES,CITTACORE TECHNOLOGIES INC.,1,1,FY2026Q1,no,15-1252,Software Developers,TX,IRVING,95000,95000,95000
CITY OF LAS CRUCES,City of Las Cruces,1,1,FY2026Q1,no,15-1252,Software Developers,NM,Las Cruces,62899,62899,62899
CITYON SYSTEMS,CITYON SYSTEMS INC.,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Plano,91000,91000,91000
CIVIC TECHNOLOGIES,CIVIC TECHNOLOGIES LLC,1,1,FY2026Q1,no,15-1252,Software Developers,IL,CHICAGO,85467,85467,85467
CLARI,"Clari, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Santa Clara,174600,174600,174600
CLARITY AI RESEARCH,Clarity AI Research Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Franscisco,250000,250000,250000
CLARK TECHNOLOGY,Clark Technology LLC,1,1,FY2025Q4,no,15-1252,Software Developers,OH,Cleveland Heights,75442,75442,75442
CLEO COMMUNICATIONS US,"Cleo Communications US, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,AZ,Tempe,96000,96000,96000
CLERMONT PHARMACY,Clermont Pharmacy LLC,1,1,FY2025Q4,no,15-1252,Software Developers,FL,Clermont,77251,77251,77251
CLICKSOFT SOLUTIONS,"CLICKSOFT SOLUTIONS, LLC.",1,1,FY2025Q4,no,15-1252,Software Developers,TX,JUSTIN,90896,90896,90896
CLIMATEC,"CLIMATEC, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Bloomfield,103210,103210,103210
CLOUD DESTINATIONS,Cloud Destinations Inc,1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,CA,San Ramon,79206,79206,79206
CLOUD REBOOT,Cloud Reboot Inc,1,1,FY2026Q1,no,15-1252,Software Developers,MN,Eden Prairie,87360,87360,87360
CLOUD TEKIS,Cloud Tekis LLC,1,1,FY2025Q4,no,15-1252,Software Developers,WA,Kirkland,110635,110635,110635
CLOUDBERG TEC LIMITED COMPANY,Cloudberg Tec Limited Company,1,1,FY2026Q1,no,15-1299,Web Administrators,NJ,Jersey City,66960,66960,66960
CLOUDFLARE,"CLOUDFLARE, INC.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,SAN FRANCISCO,170000,170000,170000
CLOUDIFY TECHNOLOGIES,Cloudify Technologies LLC,1,1,FY2026Q1,no,15-1252,Software Developers,VA,Mechanicsville,83637,83637,83637
CLOUDORAMA SOLUTIONS,Cloudorama Solutions,1,1,FY2026Q1,no,15-1252,Software Developers,TN,Nashville,84531,84531,84531
CLOUDSCOUTS SOFTWARE SOLUTIONS,Cloudscouts Software Solutions LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,91000,91000,91000
CLOUDTREE CONSULTING,Cloudtree Consulting LLC,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Prosper,100000,100000,100000
CLOVER II CORPORATION,Clover II Corporation,1,1,FY2025Q4,no,15-1252,Software Developers,NY,New York,103210,103210,103210
CLSTA,CLSTA LLC,1,1,FY2026Q1,no,15-1252,Software Developers,CA,Montclair,93600,93600,93600
CLUTCH ANALYTICS,Clutch Analytics Inc.,1,1,FY2026Q1,no,15-1211,Computer Systems Analysts,NY,Forest Hills,80600,80600,80600
CODE CONNECT,CODE CONNECT INC,1,1,FY2026Q1,no,15-1252,Software Developers,VA,HERNDON,101421,101421,101421
CODEBLOG CORP DBA BUN,Codeblog Corp dba Bun,1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,150000,150000,150000
COGNICHIP,"Cognichip, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Redwood City,150000,150000,150000
COGNISOFT TECHNOLOGIES,"Cognisoft Technologies, LLC",1,1,FY2025Q4,no,15-1299,"Computer Occupations, All Other",OK,Oklahoma,67870,67870,67870
COHASH,Cohash LLC,1,1,FY2026Q1,no,15-1252,Software Developers,GA,Cumming,91000,91000,91000
COLORADO STATE UNIVERSITY,Colorado State University,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Georgetown,86995,86995,86995
COLUMBUS TECHNOLOGY SOLUTIONS,"Columbus Technology Solutions, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,VA,Tysons,105000,105000,105000
COMEDS GLOBAL,COMEDS GLOBAL LLC,1,1,FY2026Q1,no,15-1252,Software Developers,SC,Mauldin,67787,67787,67787
COMMUNIFY ON DEMAND,"Communify On Demand, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,CO,Broomfield,106246,106246,106246
COMPROBASE,COMPROBASE INC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,VA,Great Falls,84344,84344,84344
COMPU TECH COMPUTERS,"COMPU TECH COMPUTERS, INC.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Foster city,135699,135699,135699
COMPUTER ENTERPRISES,"Computer Enterprises, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,IL,Chicago,90000,90000,90000
COMSCORE,"comScore, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,VA,Reston,103090,103090,103090
CONCENTRIX CVG CUSTOMER MANAGEMENT GROUP,Concentrix CVG Customer Management Group Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,MO,Kansas City,76086,76086,76086
CONDUENT STATE LOCAL SOLUTIONS,"Conduent State & Local Solutions, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,MD,New Market,110000,110000,110000
CONFIDENCE SYSTEMS,Confidence Systems Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Jose,149365,149365,149365
CONNECTIFY,"Connectify, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,PA,Philadelphia,107000,107000,107000
CONSIGA TECHNOLOGIES,CONSIGA TECHNOLOGIES INC,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,CA,Santa Clara,101920,101920,101920
CONSOLIDATED ANALYTICS,Consolidated Analytics Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,CA,Santa Ana,120000,120000,120000
CONSOLIDATED OCEAN TECHNOLOGIES,"Consolidated Ocean Technologies, Inc",1,1,FY2026Q1,no,15-1252,Software Developers,CA,Ventura,104000,104000,104000
CONSUMERINFO COM,"Consumerinfo.com, Inc.",1,1,FY2025Q4,no,15-1299,Information Security Engineers,TX,Irving,80350,80350,80350
CONTRIVA,CONTRIVA INC,1,1,FY2025Q4,no,15-1252,Software Developers,VA,Annandale,102000,102000,102000
COPPER DART,COPPER DART INC,1,1,FY2026Q1,no,15-1252,Software Developers,NJ,Eatontown,103210,103210,103210
COPPERCONE,"Coppercone, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,90896,90896,90896
CORAM AI,Coram AI Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Sunnyvale,185000,185000,185000
CORBLOCKS,Corblocks inc,1,1,FY2025Q4,no,15-1252,Software Developers,OH,Columbus,85000,85000,85000
CORPORATE COMPUTER SOLUTIONS,CORPORATE COMPUTER SOLUTIONS LLC,1,1,FY2025Q4,no,15-1252,Software Developers,SC,FORT MILL,91645,91645,91645
CORTRACKER,Cortracker Inc.,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,TX,Irving,77730,77730,77730
COUNTER,Counter Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,CA,San Francisco,150000,150000,150000
COUPANG GLOBAL,Coupang Global LLC,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Mountain View,149365,149365,149365
COVETIT,"CovetIT, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,TX,Plano,91520,91520,91520
CRACKAJACK DIGITAL SOLUTIONS,"Crackajack Digital Solutions, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,WA,Renton,117749,117749,117749
CRAVD,Cravd Inc.,1,1,FY2025Q4,no,15-1252,Software Developers,CA,San Francisco,200000,200000,200000
CREATIVE PLANNING,Creative Planning LLC,1,1,FY2025Q4,no,15-1252,Software Developers,KS,Overland Park,107000,107000,107000
CREDIT UNIONS IN THE STATE OF WASHINGTON BOEING EMPLOYEES CREDIT UNION,Credit Unions in the State of Washington Boeing Employees Credit Union,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Celina,139700,139700,139700
CREOAL CONSULTING,Creoal Consulting LLC,1,1,FY2025Q4,no,15-1252,Software Developers,AR,Rogers,71199,71199,71199
CRIBL,"Cribl, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,GA,Athens,145070,145070,145070
CRITEO,Criteo Corp,1,1,FY2026Q1,no,15-1252,Software Developers,CA,Los Angeles,116809,116809,116809
CROWDPLUM GLOBAL SERVICES,Crowdplum Global Services LLC,1,1,FY2025Q4,no,15-1252,Software Developers,CA,Sunnyvale,149365,149365,149365
CRUCIBLETECH,"CrucibleTech, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,GA,Atlanta,87859,87859,87859
CRUX DIGITAL,"Crux Digital, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,NJ,East Brunswick,103210,103210,103210
CRYSTAL EQUATION CORPORATION,Crystal Equation Corporation,1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,NC,Durham,104000,104000,104000
CSCS,CSCS LLC,1,1,FY2026Q1,no,15-1252,Software Developers,GA,ALPHARETTA,87859,87859,87859
CST2000,CST2000 LLC,1,1,FY2025Q4,no,15-1252,Software Developers,AZ,Chandler,88000,88000,88000
CTC TRADING GROUP,"CTC Trading Group, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,NY,New York,200000,200000,200000
CUMMINGS PROPERTIES,"Cummings Properties, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,MA,Woburn,125000,125000,125000
CURB MOBILITY,Curb Mobility LLC,1,1,FY2025Q4,no,15-1252,Software Developers,NY,LONG ISLAND CITY,104000,104000,104000
CY9,CY9 INC.,1,1,FY2026Q1,no,15-1252,Software Developers,NJ,JERSEY CITY,103210,103210,103210
CYBER 1 ARMOR,CYBER 1 ARMOR INC.,1,1,FY2025Q4,no,15-1252,Software Developers,NJ,Plainsboro,103250,103250,103250
CYBER INFOTECH,Cyber Infotech LLC,1,1,FY2025Q4,no,15-1252,Software Developers,DC,Washington,101500,101500,101500
CYBERBRIDGE INTERNATIONAL INC D B A CREOSPAN,"Cyberbridge International, Inc. d/b/a Creospan, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,IL,"Chicago,",85467,85467,85467
CYBERSYNC,CYBERSYNC INC.,1,1,FY2025Q4,no,15-1252,Software Developers,TX,Tomball,84094,84094,84094
CYERA US,Cyera US Inc.,1,1,FY2025Q4,no,15-1299,Computer Systems Engineers/Architects,TX,Roanoke,80000,80000,80000
DANATRONICS CORPORATION,Danatronics Corporation,1,1,FY2026Q1,no,15-1252,Software Developers,MA,Danvers,107557,107557,107557
DANDELION PAYMENTS INC D B A RIA MONEY TRANSFER,"Dandelion Payments, Inc., d.b.a. Ria Money Transfer",1,1,FY2026Q1,no,15-1299,Information Technology Project Managers,CO,Denver,90000,90000,90000
DARE AUTO,"Dare Auto, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,MI,Plymouth,84053,84053,84053
DATA CONCEPTS,"Data Concepts, LLC",1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,VA,Glen Allen,73000,73000,73000
DATABENTO,Databento Inc.,1,1,FY2026Q1,no,15-1252,Software Developers,CA,Los Angeles,125000,125000,125000
DATADOG,"Datadog, Inc.",1,1,FY2026Q1,no,15-1252,Software Developers,NY,New York,163000,163000,163000
DATAEXON,DATAEXON LLC,1,1,FY2025Q4,no,15-1252,Software Developers,VA,Reston,105000,105000,105000
DATAMETRICS SOFTWARE SYSTEMS,"DATAMETRICS SOFTWARE SYSTEMS, INC",1,1,FY2025Q4,no,15-1252,Software Developers,OH,Cincinnati,85000,85000,85000
DATASEERS,DataSeers Inc.,1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,GA,Alpharetta,85000,85000,85000
DATASOFT GLOBAL,DataSoft Global LLC,1,1,FY2025Q4,no,15-1252,Software Developers,NE,La Vista,84011,84011,84011
DATASPARX,DATASparx LLC,1,1,FY2026Q1,no,15-1252,Software Developers,NC,Charlotte,91291,91291,91291
DATASYNC,"DataSync, Inc.",1,1,FY2025Q4,no,15-1211,Computer Systems Analysts,TX,Austin,73237,73237,73237
DATATRON TECHNOLOGIES,Datatron Technologies Inc,1,1,FY2026Q1,no,15-1252,Software Developers,TX,Dallas,90896,90896,90896
DATUM CONSULTING GROUP,"Datum Consulting Group, LLC",1,1,FY2025Q4,no,15-1252,Software Developers,IL,Chicago,93636,93636,93636
DAVE OPERATING,Dave Operating LLC,1,1,FY2025Q4,no,15-1299,Information Security Engineers,NY,New York,145000,145000,145000
DAX SOFTWARE SOLUTIONS,"DAX Software Solutions, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Woodland Hills,127000,127000,127000
DECCO US POST HARVEST,Decco US Post-Harvest Inc.,1,1,FY2025Q4,no,15-1299,Information Technology Project Managers,CA,San Francisco,108711,108711,108711
DECIDE4ACTION SC,"Decide4Action SC, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,SC,Greenville,67787,67787,67787
DEEPER LIFE BIBLE CHURCH,Deeper Life Bible Church,1,1,FY2025Q4,no,15-1299,Web Administrators,MO,St. Charles,63475,63475,63475
DELIVERLOGIC,"DeliverLogic, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,FL,Tampa,80000,80000,80000
DELTA COMPUTER CONSULTING,"Delta Computer Consulting, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,CA,Torrance,130000,130000,130000
DEMATIC,Dematic Corp.,1,1,FY2025Q4,no,15-1252,Software Developers,NC,Charlotte,94022,94022,94022
DERIVE LABS CORPORATE,Derive Labs Corporate,1,1,FY2026Q1,no,15-1252,Software Developers,NY,New York,115000,115000,115000
DESTINATION XL GROUP,"Destination XL Group, Inc.",1,1,FY2025Q4,no,15-1252,Software Developers,MA,Canton,108486,108486,108486
