employer,employer_display,filing_count,quarters_present,quarters,repeat_sponsor,soc_codes,soc_titles,worksite_states,worksite_cities,wage_annual_min,wage_annual_median,wage_annual_max
NISHKAMA CAPITAL,Nishkama Capital LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,237400,237400,237400
NORTHMARQ MULTIFAMILY,Northmarq Multifamily LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,IL,Chicago,70886,70886,70886
NUMERIX,NUMERIX LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,103000,103000,103000
OAK CREST ACADEMY,Oak Crest Academy LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Pomona,72218,72218,72218
OAK FOREST REALTY,"Oak Forest Realty, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,MA,Boston,79040,79040,79040
OBENTECH CONSULTING US,Obentech Consulting US Inc,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Irvine,72218,72218,72218
OHIO FARMERS INSURANCE COMPANY,Ohio Farmers Insurance Company,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,OH,Westfield Center,75000,75000,75000
OLIVE ASSET MANAGEMENT,"Olive Asset Management, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Palo Alto,124740,124740,124740
OSCAR AX,OSCAR AX INC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Rowland Heights,91520,91520,91520
PARI PASSU VENTURES,Pari Passu Ventures LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CT,Greenwich,125000,125000,125000
PARKING ADVISORS,Parking Advisors Inc,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,IL,Chicago,77500,77500,77500
PAYDEN RYGEL,Payden & Rygel,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Los Angeles,82400,82400,82400
PAYROC WORLDACCESS,"Payroc WorldAccess, LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,MO,St. Louis,70886,70886,70886
PENNYPACK,Pennypack LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,112500,112500,112500
PI LABS,Pi Labs Inc,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,MA,Waltham,78811,78811,78811
PINEBRIDGE INVESTMENTS HOLDINGS U S,"PineBridge Investments Holdings U.S., LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,108500,108500,108500
PLUG PLAY,"Plug & Play, LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Sunnyvale,98030,98030,98030
POINTSET TECHNOLOGIES,POINTSET TECHNOLOGIES LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,NEW YORK,125000,125000,125000
POLARIS BUSINESS SOLUTIONS,"Polaris Business Solutions, Inc.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,Auburn,63000,63000,63000
PRIMERICA LIFE INSURANCE COMPANY,Primerica Life Insurance Company,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,GA,Duluth,85000,85000,85000
QORDATA,"QORDATA, INC.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NJ,PRINCETON,90200,90200,90200
QUORUM PRIVATE WEALTH,"Quorum Private Wealth, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Danville,100000,100000,100000
RED IRON GROUP MANAGEMENT,Red Iron Group Management LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,MENLO PARK,100000,100000,100000
RIGEL INTERNATIONAL,Rigel International Inc.,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,La Mirada,72800,72800,72800
RIO CAPITAL INVESTMENTS,"Rio Capital Investments, LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Los Angeles,92000,92000,92000
RIP CITY TENNIS,RIP City Tennis LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,OR,Portland,72000,72000,72000
RIVERBEND OIL GAS,Riverbend Oil & Gas LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,Houston,66477,66477,66477
ROBINHOOD MARKETS,"Robinhood Markets, Inc.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,89000,89000,89000
ROYAL BANK OF CANADA US,Royal Bank of Canada US,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,100000,100000,100000
S S TRUCK PARTS,S&S Truck Parts LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,IN,Crown Point,70886,70886,70886
SADDLE POINT MANAGEMENT L P,"Saddle Point Management, L.P.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,120000,120000,120000
SEDGWICK CLAIMS MANAGEMENT SERVICES,"Sedgwick Claims Management Services, Inc.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,Austin,117488,117488,117488
SELENE FINANCE LP,SELENE FINANCE LP,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,TX,Carrollton,91000,91000,91000
SG AMERICAS SECURITIES,"SG Americas Securities, LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,175000,175000,175000
SHALOM MEDIA USA,Shalom Media USA Inc.,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,Edinburg,53000,53000,53000
SILA SOLUTIONS GROUP,SILA Solutions Group Inc.,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,VA,Vienna,76066,76066,76066
SK COMMISSARY,SK Commissary Inc.,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,Long Island City,93600,93600,93600
ST JUDE MEDICAL BUSINESS SERVICES,"ST. JUDE MEDICAL BUSINESS SERVICES, INC.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,MN,PLYMOUTH,85000,85000,85000
STELLE ATHLETICA,Stelle Athletica Inc,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Hayward,90272,90272,90272
STEVE SILVER COMPANY,Steve Silver Company,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,Forney,64397,64397,64397
STOUT RISIUS ROSS,"Stout Risius Ross, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,PA,Philadelphia,87500,87500,87500
SUMITOMO MITSUI BANKING CORPORATION,SUMITOMO MITSUI BANKING CORPORATION,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,87838,87838,87838
SUMMIT MORTGAGE BANKERS,Summit Mortgage Bankers Inc.,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,Flushing,88400,88400,88400
SUNSOFT SERVICES,Sunsoft Services Inc.,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,87838,87838,87838
SVIG INSURANCE CENTER,SVIG Insurance Center,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,San Marino,72218,72218,72218
SWISS RE AMERICA HOLDING CORPORATION,Swiss Re America Holding Corporation,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NY,New York,87838,87838,87838
TAG FINANCIAL INSTITUTIONS GROUP,"TAG Financial Institutions Group, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,95000,95000,95000
TAKENAKA PARTNERS,Takenaka Partners LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,El Segundo,77250,77250,77250
TALIPOT PROSERVICES,"Talipot Proservices, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,La Jolla,110688,110688,110688
TARPON SPRINGS HOSPITAL FOUNDATION,"Tarpon Springs Hospital Foundation, Inc.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,FL,Tarpon Springs,62504,62504,62504
TAX NETWORK USA,Tax Network USA Inc.,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Encino,72218,72218,72218
TECHWITHU,"TechWithU, LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,87838,87838,87838
THE AVON COMPANY,The Avon Company,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,110000,110000,110000
THE REINGOLD COMPANY INC PC,The Reingold Company Inc PC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,IL,Northbrook,72500,72500,72500
THE UNIVERSITY OF SOUTHERN CALIFORNIA,The University of Southern California,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Los Angeles,69763,69763,69763
THE UNIVERSITY OF TEXAS AT DALLAS,The University of Texas at Dallas,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,TX,Richardson,77625,77625,77625
TRANSGLOBAL INSURANCE AGENCY,"TransGlobal Insurance Agency, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,MA,Newton,84000,84000,84000
TREXQUANT INVESTMENT LP,Trexquant Investment LP,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CT,Stamford,110000,110000,110000
TRIPALINK,"Tripalink, Corp.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Los Angeles,90000,90000,90000
TRUSTWORTHY MORTGAGE,Trustworthy Mortgage Corp.,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,VA,Vienna,89520,89520,89520
TX ACTIVE POWER INVESTMENTS,TX ACTIVE POWER INVESTMENTS LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,OH,Columbus,84000,84000,84000
TX ACTIVE POWER INVESTMENTS LLLP,TX Active Power Investments LLLP,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,OH,Columbus,84000,84000,84000
UNIFIED BUSINESS TECHNOLOGIES,"UNIFIED BUSINESS TECHNOLOGIES, INC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,TX,PLANO,65000,65000,65000
UNITED AMS,"United AMS , LLC",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,119995,119995,119995
UNIVERSITY OF CALIFORNIA LOS ANGELES,"University of California, Los Angeles",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CA,Los Angeles,99493,99493,99493
UNIVERSITY OF KENTUCKY,University of Kentucky,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,KY,Lexington,55973,55973,55973
US ELOGISITCS SERVICE,US Elogisitcs Service Corp,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NJ,Monroe Township,87838,87838,87838
US ELOGISTICS SERVICE,US Elogistics Service Corp,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NJ,Monroe Township,87838,87838,87838
VERITION GROUP,Verition Group LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,CT,Greenwich,102500,102500,102500
VERRUS,"Verrus, LLC",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,CA,Mountain View,170000,170000,170000
WA FAN TUAN,WA FAN TUAN INC.,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,WA,Seattle,74090,74090,74090
WEAVER AND TIDWELL L L P,"Weaver and Tidwell, L.L.P.",1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,TX,Dallas,77625,77625,77625
WILCO INVESTMENTS,Wilco Investments LLC,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,UT,Cedar City,72550,72550,72550
WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,William Paterson University of New Jersey,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,NJ,Wayne,91374,91374,91374
WORKFORCE COM,Workforce.com Inc,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,IL,Chicago,90000,90000,90000
WW ASSOCIATES CONSULTING,WW & Associates Consulting Inc,1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,TX,Addison,64397,64397,64397
XING LONG INVESTMENT,Xing Long Investment LLC,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,WA,Seattle,81120,81120,81120
ZACHARY SCOTT CO,Zachary Scott & Co,1,1,FY2026Q1,no,13-2051,Financial and Investment Analysts,WA,Seattle,82000,82000,82000
ZETA CHARTER SCHOOLS,"Zeta Charter Schools, Inc.",1,1,FY2025Q4,no,13-2051,Financial and Investment Analysts,NY,New York,88000,88000,88000
